config_id,encoder_depth,quantization_bits,ldpc_code_rate,qam_order,snr_db,channel_model,dataset,batch_size,feature_dim,payload_bits,header_bits,payload_bits_with_header,coded_bits,coded_bits_with_header,qam_bits_per_symbol,qam_symbols,qam_symbols_with_header,payload_bytes,payload_bytes_with_header,coded_bytes,coded_bytes_with_header,ldpc_padding_bits,bit_error_rate,bit_errors,block_errors,block_error_rate,ldpc_nonconvergence_rate,ldpc_blocks,ldpc_converged_blocks,ldpc_max_iterations_used,semantic_score,classifier_agreement,original_accuracy,recovered_accuracy,encoding_latency_ms,decoding_latency_ms
cifar10_vitb16_10000_d8_q4_r12_qam64_snr10,8,4,0.5,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,0.087529345703125,1792601,62509,0.9889099825976904,0.9894320518905236,63210,668,25,0.1193910390138626,0.1697,0.6648,0.1596,0.0,1081718.5397889952
cifar10_vitb16_10000_d8_q4_r12_qam64_snr15,8,4,0.5,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,9.853515625e-05,2018,396,0.0062648315140009,0.0020249960449295,63210,63082,25,0.5779857635498047,0.4526,0.6648,0.3978,0.0,1380298.2016460008
cifar10_vitb16_10000_d8_q4_r12_qam64_snr20,8,4,0.5,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,0.0,0,0,0.0,0.0,63210,63210,5,0.5831339955329895,0.4577,0.6648,0.4013,0.0,436089.9337949996
cifar10_vitb16_10000_d8_q4_r12_qam256_snr-10,8,4,0.5,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.46227412109375,9467374,63210,1.0,1.0,63210,0,25,0.099578246474266,0.1527,0.6648,0.142,0.0,1438806.243068
cifar10_vitb16_10000_d8_q4_r12_qam256_snr-5,8,4,0.5,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.40960205078125,8388650,63210,1.0,1.0,63210,0,25,0.1400014460086822,0.1766,0.6648,0.1644,0.0,1762381.5213720007
cifar10_vitb16_10000_d8_q4_r12_qam256_snr0,8,4,0.5,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.318531494140625,6523525,63210,1.0,1.0,63210,0,25,0.1791097223758697,0.1927,0.6648,0.1764,0.0,1228450.7763760013
cifar10_vitb16_10000_d8_q4_r12_qam256_snr5,8,4,0.5,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.264039892578125,5407537,63210,1.0,1.0,63210,0,25,0.2618572115898132,0.2541,0.6648,0.2283,0.0,1372396.5627670004
cifar10_vitb16_10000_d8_q4_r12_qam256_snr10,8,4,0.5,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.187494482421875,3839887,63210,1.0,1.0,63210,0,25,0.33777716755867,0.3045,0.6648,0.2707,0.0,1361768.3442460003
cifar10_vitb16_10000_d8_q4_r12_qam256_snr15,8,4,0.5,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.037187060546875,761591,45965,0.7271792437905394,0.7361335231767125,63210,16679,25,0.399254560470581,0.3428,0.6648,0.3055,0.0,1534827.808487
cifar10_vitb16_10000_d8_q4_r12_qam256_snr20,8,4,0.5,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,3.955078125e-06,81,13,0.0002056636608131,0.0001898433792121,63210,63198,25,0.5830813646316528,0.4575,0.6648,0.4011,0.0,1571520.8916189987
cifar10_vitb16_10000_d8_q4_r23_qam4_snr-10,8,4,0.6666666666666666,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.3759529296875,7699516,47408,1.0,1.0,47408,0,25,0.0156426969915628,0.1114,0.6648,0.1035,0.0,785233.2987440022
cifar10_vitb16_10000_d8_q4_r23_qam4_snr-5,8,4,0.6666666666666666,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.286547119140625,5868485,47408,1.0,1.0,47408,0,25,0.0301387999206781,0.1182,0.6648,0.1131,0.0,722883.8144090041
cifar10_vitb16_10000_d8_q4_r23_qam4_snr0,8,4,0.6666666666666666,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.149772509765625,3067341,47408,1.0,1.0,47408,0,25,0.0626667812466621,0.1306,0.6648,0.1244,0.0,522635.48333100334
cifar10_vitb16_10000_d8_q4_r23_qam4_snr5,8,4,0.6666666666666666,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,6.201171875e-05,1270,236,0.0049780627742153,0.0041976037799527,47408,47209,25,0.580449104309082,0.4542,0.6648,0.3987,0.0,659905.589192007
cifar10_vitb16_10000_d8_q4_r23_qam4_snr10,8,4,0.6666666666666666,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,2,0.5831339955329895,0.4577,0.6648,0.4013,0.0,91069.74362899928
cifar10_vitb16_10000_d8_q4_r23_qam4_snr15,8,4,0.6666666666666666,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,1,0.5831339955329895,0.4577,0.6648,0.4013,0.0,55974.83678700519
cifar10_vitb16_10000_d8_q4_r23_qam4_snr20,8,4,0.6666666666666666,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,1,0.5831339955329895,0.4577,0.6648,0.4013,0.0,55986.93366900261
cifar10_vitb16_10000_d8_q4_r23_qam16_snr-10,8,4,0.6666666666666666,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.440867333984375,9028963,47408,1.0,1.0,47408,0,25,0.0835611969232559,0.1397,0.6648,0.1336,0.0,804825.3395799983
cifar10_vitb16_10000_d8_q4_r23_qam16_snr-5,8,4,0.6666666666666666,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.3829533203125,7842884,47408,1.0,1.0,47408,0,25,0.1213109269738197,0.1644,0.6648,0.1528,0.0,592949.9087739969
cifar10_vitb16_10000_d8_q4_r23_qam16_snr0,8,4,0.6666666666666666,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.284307763671875,5822623,47408,1.0,1.0,47408,0,25,0.159179225564003,0.1851,0.6648,0.1725,0.0,707255.5591679993
cifar10_vitb16_10000_d8_q4_r23_qam16_snr5,8,4,0.6666666666666666,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.157226318359375,3219995,47408,1.0,1.0,47408,0,25,0.1706753373146057,0.1905,0.6648,0.1772,0.0,810265.3670129948
cifar10_vitb16_10000_d8_q4_r23_qam16_snr10,8,4,0.6666666666666666,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0027921875,57184,5537,0.1167946338170772,0.1137149848126898,47408,42017,25,0.4973626434803009,0.4025,0.6648,0.3525,0.0,869700.2982310005
cifar10_vitb16_10000_d8_q4_r23_qam16_snr15,8,4,0.6666666666666666,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,5,0.5831339955329895,0.4577,0.6648,0.4013,0.0,143058.26546100434
cifar10_vitb16_10000_d8_q4_r23_qam16_snr20,8,4,0.6666666666666666,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,1,0.5831339955329895,0.4577,0.6648,0.4013,0.0,58736.81815399323
cifar10_vitb16_10000_d8_q4_r23_qam64_snr-10,8,4,0.6666666666666666,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.457948486328125,9378785,47408,1.0,1.0,47408,0,25,0.0313327275216579,0.1023,0.6648,0.097,0.0,863717.3247940008
cifar10_vitb16_10000_d8_q4_r23_qam64_snr-5,8,4,0.6666666666666666,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.41567744140625,8513074,47408,1.0,1.0,47408,0,25,0.0373941697180271,0.1105,0.6648,0.1034,0.0,915233.6803990038
cifar10_vitb16_10000_d8_q4_r23_qam64_snr0,8,4,0.6666666666666666,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.344744189453125,7060361,47408,1.0,1.0,47408,0,25,0.0527617186307907,0.1144,0.6648,0.1092,0.0,605283.2080860026
cifar10_vitb16_10000_d8_q4_r23_qam64_snr5,8,4,0.6666666666666666,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.2588244140625,5300724,47408,1.0,1.0,47408,0,25,0.0528856068849563,0.1264,0.6648,0.1169,0.0,820080.5665169973
cifar10_vitb16_10000_d8_q4_r23_qam64_snr10,8,4,0.6666666666666666,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.144050048828125,2950145,47408,1.0,1.0,47408,0,25,0.0854528173804283,0.1521,0.6648,0.1408,0.0,670145.1523140058
cifar10_vitb16_10000_d8_q4_r23_qam64_snr15,8,4,0.6666666666666666,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0057662109375,118092,10279,0.216819946000675,0.2149637192035099,47408,37217,25,0.4185444414615631,0.359,0.6648,0.3175,0.0,785041.776557002
cifar10_vitb16_10000_d8_q4_r23_qam64_snr20,8,4,0.6666666666666666,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,5,0.5831339955329895,0.4577,0.6648,0.4013,0.0,225535.25639099823
cifar10_vitb16_10000_d8_q4_r23_qam256_snr-10,8,4,0.6666666666666666,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.464179736328125,9506401,47408,1.0,1.0,47408,0,25,0.0972311124205589,0.1468,0.6648,0.1389,0.0,1281664.927596001
cifar10_vitb16_10000_d8_q4_r23_qam256_snr-5,8,4,0.6666666666666666,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.414561572265625,8490221,47408,1.0,1.0,47408,0,25,0.1375865489244461,0.1766,0.6648,0.163,0.0,1093588.8247220065
cifar10_vitb16_10000_d8_q4_r23_qam256_snr0,8,4,0.6666666666666666,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.32258662109375,6606574,47408,1.0,1.0,47408,0,25,0.1743717491626739,0.196,0.6648,0.1803,0.0,1294514.7220179932
cifar10_vitb16_10000_d8_q4_r23_qam256_snr5,8,4,0.6666666666666666,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.262260107421875,5371087,47408,1.0,1.0,47408,0,25,0.2508305311203003,0.2464,0.6648,0.2204,0.0,1142234.739282001
cifar10_vitb16_10000_d8_q4_r23_qam256_snr10,8,4,0.6666666666666666,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.224270263671875,4593055,47408,1.0,1.0,47408,0,25,0.3486551642417907,0.3128,0.6648,0.2805,0.0,1074228.793702998
cifar10_vitb16_10000_d8_q4_r23_qam256_snr15,8,4,0.6666666666666666,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.12238583984375,2506462,47408,1.0,1.0,47408,0,25,0.3942324519157409,0.3371,0.6648,0.2961,0.0,1272697.945715001
cifar10_vitb16_10000_d8_q4_r23_qam256_snr20,8,4,0.6666666666666666,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.005114599609375,104747,10138,0.2138457644279446,0.2128965575430307,47408,37315,25,0.5418399572372437,0.4302,0.6648,0.3734,0.0,1323450.105387994
cifar10_vitb16_10000_d8_q4_r34_qam4_snr-10,8,4,0.75,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,2,13653360,13706820,2560000.0,2570000.0,3413340.0,3426705.0,40,0.375820849609375,7696811,42140,1.0,1.0,42140,0,25,0.0167775750160217,0.1111,0.6648,0.106,0.0,749806.7686939975
cifar10_vitb16_10000_d8_q4_r34_qam4_snr-5,8,4,0.75,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,2,13653360,13706820,2560000.0,2570000.0,3413340.0,3426705.0,40,0.28671162109375,5871854,42140,1.0,1.0,42140,0,25,0.0307842995971441,0.1147,0.6648,0.1111,0.0,707603.9743080037
cifar10_vitb16_10000_d8_q4_r34_qam4_snr0,8,4,0.75,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,2,13653360,13706820,2560000.0,2570000.0,3413340.0,3426705.0,40,0.1564755859375,3204620,42140,1.0,1.0,42140,0,25,0.0605195686221122,0.1334,0.6648,0.1236,0.0,623219.0883560034
cifar10_vitb16_10000_d8_q4_r34_qam4_snr5,8,4,0.75,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,2,13653360,13706820,2560000.0,2570000.0,3413340.0,3426705.0,40,0.001151025390625,23573,2908,0.0690080683436165,0.0669909824394874,42140,39317,25,0.5336905717849731,0.4292,0.6648,0.3769,0.0,470790.0133170042
cifar10_vitb16_10000_d8_q4_r34_qam4_snr10,8,4,0.75,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,2,13653360,13706820,2560000.0,2570000.0,3413340.0,3426705.0,40,0.0,0,0,0.0,0.0,42140,42140,3,0.5831339955329895,0.4577,0.6648,0.4013,0.0,111877.22662399756
cifar10_vitb16_10000_d8_q4_r34_qam4_snr15,8,4,0.75,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,2,13653360,13706820,2560000.0,2570000.0,3413340.0,3426705.0,40,0.0,0,0,0.0,0.0,42140,42140,1,0.5831339955329895,0.4577,0.6648,0.4013,0.0,51620.2578329976
cifar10_vitb16_10000_d8_q4_r34_qam4_snr20,8,4,0.75,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,2,13653360,13706820,2560000.0,2570000.0,3413340.0,3426705.0,40,0.0,0,0,0.0,0.0,42140,42140,1,0.5831339955329895,0.4577,0.6648,0.4013,0.0,50134.880646000965
cifar10_vitb16_10000_d8_q4_r34_qam16_snr-10,8,4,0.75,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,4,6826680,6853410,2560000.0,2570000.0,3413340.0,3426705.0,40,0.441012353515625,9031933,42140,1.0,1.0,42140,0,25,0.0830914080142974,0.1424,0.6648,0.134,0.0,721996.6014559977
cifar10_vitb16_10000_d8_q4_r34_qam16_snr-5,8,4,0.75,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,4,6826680,6853410,2560000.0,2570000.0,3413340.0,3426705.0,40,0.3833048828125,7850084,42140,1.0,1.0,42140,0,25,0.1218446046113967,0.1598,0.6648,0.1498,0.0,615521.6561259949
cifar10_vitb16_10000_d8_q4_r34_qam16_snr0,8,4,0.75,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,4,6826680,6853410,2560000.0,2570000.0,3413340.0,3426705.0,40,0.28526767578125,5842282,42140,1.0,1.0,42140,0,25,0.1587835699319839,0.1873,0.6648,0.1741,0.0,640622.9657169969
cifar10_vitb16_10000_d8_q4_r34_qam16_snr5,8,4,0.75,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,4,6826680,6853410,2560000.0,2570000.0,3413340.0,3426705.0,40,0.163238330078125,3343121,42140,1.0,1.0,42140,0,25,0.1700105518102646,0.1913,0.6648,0.1774,0.0,690673.7771530024
cifar10_vitb16_10000_d8_q4_r34_qam16_snr10,8,4,0.75,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,4,6826680,6853410,2560000.0,2570000.0,3413340.0,3426705.0,40,0.02754697265625,564162,33588,0.7970574276222117,0.7969625059326055,42140,8556,25,0.2425047308206558,0.2394,0.6648,0.2111,0.0,451129.632329008
cifar10_vitb16_10000_d8_q4_r34_qam16_snr15,8,4,0.75,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,4,6826680,6853410,2560000.0,2570000.0,3413340.0,3426705.0,40,0.0,0,0,0.0,0.0,42140,42140,4,0.5831339955329895,0.4577,0.6648,0.4013,0.0,99197.98646200798
cifar10_vitb16_10000_d8_q4_r34_qam16_snr20,8,4,0.75,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,4,6826680,6853410,2560000.0,2570000.0,3413340.0,3426705.0,40,0.0,0,0,0.0,0.0,42140,42140,1,0.5831339955329895,0.4577,0.6648,0.4013,0.0,50790.391782997176
cifar10_vitb16_10000_d8_q4_r34_qam64_snr-10,8,4,0.75,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,6,4551120,4568940,2560000.0,2570000.0,3413340.0,3426705.0,40,0.458421337890625,9388469,42140,1.0,1.0,42140,0,25,0.0313304439187049,0.1086,0.6648,0.1011,0.0,735894.9015030084
cifar10_vitb16_10000_d8_q4_r34_qam64_snr-5,8,4,0.75,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,6,4551120,4568940,2560000.0,2570000.0,3413340.0,3426705.0,40,0.416374072265625,8527341,42140,1.0,1.0,42140,0,25,0.0378045700490474,0.111,0.6648,0.1089,0.0,649466.237065004
cifar10_vitb16_10000_d8_q4_r34_qam64_snr0,8,4,0.75,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,6,4551120,4568940,2560000.0,2570000.0,3413340.0,3426705.0,40,0.3455203125,7076256,42140,1.0,1.0,42140,0,25,0.0531207472085952,0.1172,0.6648,0.1163,0.0,638717.0158789959
cifar10_vitb16_10000_d8_q4_r34_qam64_snr5,8,4,0.75,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,6,4551120,4568940,2560000.0,2570000.0,3413340.0,3426705.0,40,0.26140048828125,5353482,42140,1.0,1.0,42140,0,25,0.0523421801626682,0.1262,0.6648,0.1202,0.0,608773.3178839991
cifar10_vitb16_10000_d8_q4_r34_qam64_snr10,8,4,0.75,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,6,4551120,4568940,2560000.0,2570000.0,3413340.0,3426705.0,40,0.15252548828125,3123722,42140,1.0,1.0,42140,0,25,0.0822137668728828,0.1437,0.6648,0.1318,0.0,681981.3607019968
cifar10_vitb16_10000_d8_q4_r34_qam64_snr15,8,4,0.75,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,6,4551120,4568940,2560000.0,2570000.0,3413340.0,3426705.0,40,0.03869580078125,792490,39345,0.9336734693877552,0.9339107736117704,42140,2785,25,0.1687014997005462,0.2076,0.6648,0.1888,0.0,779241.0537230026
cifar10_vitb16_10000_d8_q4_r34_qam64_snr20,8,4,0.75,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,6,4551120,4568940,2560000.0,2570000.0,3413340.0,3426705.0,40,9.765625e-08,2,1,2.3730422401518743e-05,0.0,42140,42140,7,0.5831220149993896,0.4577,0.6648,0.4013,0.0,395940.9273009951
cifar10_vitb16_10000_d8_q4_r34_qam256_snr-10,8,4,0.75,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,8,3413340,3426705,2560000.0,2570000.0,3413340.0,3426705.0,40,0.467343994140625,9571205,42140,1.0,1.0,42140,0,25,0.0529772527515888,0.1168,0.6648,0.1107,0.0,1239560.6702699952
cifar10_vitb16_10000_d8_q4_r34_qam256_snr-5,8,4,0.75,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,8,3413340,3426705,2560000.0,2570000.0,3413340.0,3426705.0,40,0.427829931640625,8761957,42140,1.0,1.0,42140,0,25,0.0685928091406822,0.1263,0.6648,0.1224,0.0,1196757.10418199
cifar10_vitb16_10000_d8_q4_r34_qam256_snr0,8,4,0.75,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,8,3413340,3426705,2560000.0,2570000.0,3413340.0,3426705.0,40,0.359731884765625,7367309,42140,1.0,1.0,42140,0,25,0.081199824810028,0.1307,0.6648,0.1205,0.0,940897.919487994
cifar10_vitb16_10000_d8_q4_r34_qam256_snr5,8,4,0.75,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,8,3413340,3426705,2560000.0,2570000.0,3413340.0,3426705.0,40,0.30619443359375,6270862,42140,1.0,1.0,42140,0,25,0.1067303940653801,0.1483,0.6648,0.1394,0.0,1050502.7475209937
cifar10_vitb16_10000_d8_q4_r34_qam256_snr10,8,4,0.75,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,8,3413340,3426705,2560000.0,2570000.0,3413340.0,3426705.0,40,0.24032294921875,4921814,42140,1.0,1.0,42140,0,25,0.164007231593132,0.1943,0.6648,0.1835,0.0,891969.0740969963
cifar10_vitb16_10000_d8_q4_r34_qam256_snr15,8,4,0.75,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,8,3413340,3426705,2560000.0,2570000.0,3413340.0,3426705.0,40,0.14122529296875,2892294,42140,1.0,1.0,42140,0,25,0.1903562843799591,0.2117,0.6648,0.1936,0.0,1039549.4732299994
cifar10_vitb16_10000_d8_q4_r34_qam256_snr20,8,4,0.75,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,27306720,27413640,8,3413340,3426705,2560000.0,2570000.0,3413340.0,3426705.0,40,0.039527099609375,809515,35374,0.8394399620313242,0.8393687707641196,42140,6769,25,0.2031978219747543,0.2195,0.6648,0.1967,0.0,916863.3724760148
cifar10_vitb16_10000_d8_q8_r12_qam4_snr-10,8,8,0.5,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,2,40960080,41040108,5120000.0,5130000.0,10240020.0,10260027.0,80,0.3746460205078125,15345501,126420,1.0,1.0,126420,0,25,0.0061097075231373,0.1095,0.6648,0.1022,0.0,1671003.6834780003
